  3030.764  26.1  -7.475   0.349    3.05E+08
  3030.871  26.1  -7.434   0.222    7.76E+08
  3031.066  26.1  -7.535   0.286    9.67E+08
  3031.351  24.0  -7.574   0.279    4.06E+08
  3031.568  26.1  -7.575   0.289    1.23E+09
  3031.627  26.1  -7.931   0.217    4.27E+08
  3031.634  26.0  -7.491   0.293    5.99E+08
  3031.867  28.0  -7.782   0.252    6.44E+07
  3032.096  26.1  -7.520   0.282    1.07E+09
  3032.161  26.1  -7.502   0.282    1.08E+09
  3033.444  26.1  -7.416   0.235    7.14E+08
  3033.563  26.1  -7.932   0.206    5.04E+08
  3033.575  26.1  -7.431   0.223    8.77E+08
  3033.589  26.1  -7.474   0.281    9.99E+08
  3033.620  26.1  -7.684   0.222    4.12E+08
  3033.629  26.1  -7.538   0.288    1.10E+09
  3033.641  26.1  -7.540   0.293    1.09E+09
  3034.010  26.1  -7.684   0.222    4.12E+08
  3034.190  24.0  -7.571   0.280    1.66E+08
  3034.425  27.0  -7.713   0.262    1.57E+07
  3034.547  26.1  -7.560   0.283    4.21E+08
  3034.561  26.1  -7.684   0.229    4.21E+08
  3034.734  26.1  -7.891   0.233    2.94E+08
  3035.033  26.1  -7.489   0.279    1.06E+09
  3035.143  26.1  -7.502   0.282    1.06E+09
  3035.245  26.1  -7.568   0.294    1.22E+09
  3035.570  26.1  -7.531   0.286    5.90E+08
  3035.659  26.1  -7.513   0.289    8.90E+08
  3035.787  26.1  -7.439   0.227    8.09E+08
  3036.133  26.1  -7.560   0.285    1.11E+09
  3036.963  26.1  -7.424   0.226    7.14E+08
  3036.963  26.1  -7.440   0.230    7.14E+08
  3037.041  24.0  -7.566   0.281    1.51E+08
  3037.389  26.0  -7.699   0.263    1.97E+08
  3037.448  26.1  -7.520   0.265    6.41E+08
  3037.630  26.1  -7.890   0.262    4.61E+08
  3037.730  26.1  -7.497   0.290    9.35E+08
  3037.933  28.0  -7.760   0.246    1.20E+08
  3038.547  26.1  -7.434   0.221    7.73E+08
  3038.777  26.1  -7.892   0.238    3.02E+08
  3039.243  26.1  -7.445   0.281    9.77E+08
  3039.318  26.0  -7.637   0.246    1.69E+08
  3039.397  26.1  -7.561   0.287    9.79E+08
  3039.589  26.1  -7.509   0.293    1.07E+09
  3039.635  26.1  -7.435   0.223    8.10E+08
  3039.763  26.1  -7.393   0.280    1.03E+09
  3039.771  21.0  -7.545   0.249    5.87E+07
  3039.789  26.1  -7.684   0.229    4.21E+08
  3040.063  26.1  -7.536   0.287    9.53E+08
  3040.181  26.1  -7.684   0.229    4.21E+08
  3040.229  26.1  -7.555   0.284    9.81E+08
  3040.427  26.0  -7.517   0.295    6.05E+08
  3040.840  24.0  -7.572   0.279    4.04E+08
  3040.845  26.1  -7.890   0.263    4.61E+08
  3040.907  26.1  -7.561   0.285    1.11E+09
  3041.051  26.1  -7.551   0.289    1.05E+09
  3041.164  26.1  -7.552   0.289    1.05E+09
  3041.219  25.0  -7.555   0.256    2.01E+08
  3041.489  26.1  -7.523   0.289    7.80E+08
  3041.535  26.1  -7.423   0.220    9.71E+08
  3041.535  26.1  -7.535   0.286    9.71E+08
  3041.698  26.1  -7.366   0.290    7.80E+08
  3041.832  26.1  -7.433   0.226    7.80E+08
  3042.007  26.1  -7.558   0.289    9.74E+08
  3042.019  26.0  -7.494   0.293    5.98E+08
  3042.369  26.1  -7.682   0.219    3.97E+08
  3042.478  27.0  -7.665   0.281    1.65E+08
  3042.664  26.0  -7.500   0.293    6.01E+08
  3042.804  26.1  -7.535   0.290    1.03E+09
  3043.119  23.0  -7.532   0.284    3.21E+08
  3043.138  25.0  -7.555   0.256    2.18E+08
  3043.304  26.1  -7.931   0.217    4.27E+08
  3043.352  25.0  -7.555   0.256    2.18E+08
  3043.549  23.0  -7.536   0.284    3.21E+08
  3043.805  26.1  -7.923   0.249    5.41E+08
  3043.997  27.0  -7.681   0.278    1.68E+08
  3044.287  26.1  -7.929   0.216    3.05E+08
  3044.578  25.0  -7.774   0.253    2.01E+08
  3044.840  26.1  -7.792   0.194    3.62E+08
  3044.938  23.0  -7.527   0.284    3.20E+08
  3045.007  28.0  -7.766   0.252    1.18E+08
  3045.323  26.1  -7.890   0.265    4.13E+08
  3045.334  26.1  -7.525   0.292    9.66E+08
  3045.590  25.0  -7.555   0.256    2.15E+08
  3045.709  26.1  -7.441   0.231    8.74E+08
  3045.720  26.1  -7.513   0.290    8.74E+08
  3045.804  25.0  -7.555   0.256    2.15E+08
  3046.056  26.1  -7.423   0.210    9.57E+08
  3046.670  26.1  -7.890   0.265    4.13E+08
  3047.028  25.0  -7.556   0.256    2.12E+08
  3047.599  26.1  -7.892   0.238    3.02E+08
  3047.604  26.0  -7.704   0.261    1.99E+08
  3047.609  26.1  -7.438   0.286    8.87E+08
  3047.725  26.1  -7.532   0.287    6.32E+08
  3047.805  26.1  -7.497   0.290    9.36E+08
  3048.110  26.1  -7.563   0.286    1.13E+09
  3048.156  26.1  -7.439   0.224    1.02E+09
  3048.387  26.1  -7.509   0.295    1.05E+09
  3048.430  26.1  -7.577   0.281    1.02E+09
  3048.556  26.1  -7.395   0.284    1.01E+09
  3048.771  26.1  -7.571   0.290    1.22E+09
  3048.858  25.0  -7.556   0.256    2.12E+08
  3048.882  27.0  -7.654   0.281    1.75E+08
  3048.991  26.1  -7.418   0.232    6.76E+08
  3049.181  26.1  -7.536   0.286    4.32E+08
  3049.183  26.1  -7.894   0.257    4.32E+08
  3049.379  26.1  -7.784   0.198    3.65E+08
  3049.574  26.1  -7.894   0.213    3.07E+08
  3050.391  23.0  -7.602   0.237    1.95E+08
  3050.593  26.1  -7.536   0.284    9.57E+08
  3050.816  28.0  -7.761   0.247    6.44E+07
  3050.875  23.0  -7.728   0.243    1.20E+07
  3051.007  26.1  -7.441   0.228    8.08E+08
  3051.207  26.1  -7.571   0.293    1.20E+09
  3051.401  26.1  -7.510   0.296    1.03E+09
  3051.526  26.1  -7.935   0.224    3.20E+08
  3051.621  26.1  -7.532   0.289    1.01E+09
  3052.049  26.1  -7.554   0.293    9.22E+08
  3052.209  23.0  -7.777   0.255    1.88E+07
  3052.323  26.1  -7.514   0.293    9.50E+08
  3052.607  26.1  -7.440   0.224    8.79E+08
  3052.716  26.1  -7.559   0.290    1.05E+09
  3052.820  26.1  -7.439   0.226    1.01E+09
  3053.067  26.0  -7.615   0.244    1.73E+08
  3053.191  26.1  -7.422   0.221    7.48E+08
  3053.654  23.0  -7.539   0.283    3.20E+08
  3053.655  26.1  -7.436   0.226    7.23E+08
  3053.873  24.0  -7.571   0.279    1.66E+08
  3054.126  27.0  -7.740   0.256    6.23E+07
  3054.313  28.0  -7.753   0.246    1.44E+08
  3054.366  25.0  -7.772   0.253    1.99E+08
  3054.410  26.1  -7.556   0.288    1.13E+09
  3054.641  26.1  -7.533   0.293    6.81E+08
  3054.675  26.1  -7.558   0.290    1.18E+09
  3054.716  27.0  -7.655   0.281    1.10E+08
  3054.920  26.1  -7.433   0.226    9.25E+08
  3055.068  26.1  -7.891   0.253    3.91E+08
  3055.352  26.1  -7.416   0.235    7.15E+08
  3055.360  26.1  -7.565   0.291    1.01E+09
  3055.484  26.1  -7.538   0.282    1.00E+09
  3055.873  26.1  -7.434   0.225    1.05E+09
  3056.333  23.0  -7.536   0.283    3.21E+08
  3056.804  26.1  -7.896   0.230    3.33E+08
  3057.265  26.1  -7.891   0.254    3.91E+08
  3057.332  26.1  -7.577   0.286    1.24E+09
  3057.407  26.1  -7.394   0.285    9.92E+08
  3057.446  26.0  -7.535   0.295    4.51E+08
  3057.639  28.0  -7.742   0.245    1.82E+08
  3058.354  26.1  -7.438   0.229    8.73E+08
  3058.428  26.1  -7.558   0.286    5.17E+08
  3058.567  26.1  -7.372   0.293    7.88E+08
  3058.653  26.1  -7.681   0.220    3.97E+08
  3058.921  26.1  -7.423   0.219    7.51E+08
  3059.086  26.0  -7.710   0.259    1.97E+08
  3059.384  26.1  -7.538   0.284    8.25E+08
  3059.716  26.1  -7.437   0.228    8.09E+08
  3059.865  26.1  -7.557   0.287    1.12E+09
  3059.880  26.1  -7.489   0.279    5.51E+08
  3060.010  26.1  -7.896   0.231    4.31E+08
  3060.455  23.0  -7.532   0.283    3.21E+08
  3060.922  23.0  -7.780   0.255    1.90E+07
  3060.981  26.1  -7.422   0.220    7.45E+08
  3061.025  21.0  -7.555   0.248    1.24E+08
  3061.334  26.1  -7.770   0.225    4.15E+08
  3061.445  26.1  -7.537   0.287    1.05E+09
  3061.622  26.1  -7.892   0.256    3.93E+08
  3061.815  27.0  -7.669   0.279    1.26E+08
  3062.041  26.1  -7.432   0.225    9.12E+08
  3062.131  25.0  -7.771   0.253    1.98E+08
  3062.194  27.0  -7.728   0.258    1.58E+07
  3062.237  26.1  -7.877   0.268    3.63E+08
  3062.390  26.1  -7.440   0.231    8.44E+08
  3062.663  26.1  -7.555   0.293    9.26E+08
  3062.802  26.1  -7.489   0.280    5.29E+08
  3062.916  26.1  -7.489   0.279    5.29E+08
  3063.062  26.1  -7.432   0.221    8.34E+08
  3063.299  26.1  -7.540   0.287    1.01E+09
  3063.720  23.0  -7.727   0.243    1.20E+07
  3063.781  26.1  -7.423   0.221    7.47E+08
  3063.881  26.1  -7.681   0.223    3.85E+08
  3064.364  27.0  -7.669   0.279    1.38E+08
  3064.488  26.1  -7.569   0.297    1.23E+09
  3064.619  28.0  -7.754   0.246    1.40E+08
  3065.316  26.1  -7.801   0.218    2.94E+08
  3065.821  26.1  -7.533   0.291    1.12E+09
  3066.028  25.0  -7.773   0.254    2.01E+08
  3066.194  26.1  -7.891   0.253    3.91E+08
  3066.373  23.0  -7.527   0.282    3.20E+08
  3066.489  26.1  -7.538   0.287    1.02E+09
  3066.523  23.0  -7.539   0.282    3.20E+08
  3066.747  26.1  -7.435   0.216    8.79E+08
  3067.244  26.0  -7.526   0.294    4.45E+08
  3068.173  26.0  -7.783   0.265    6.63E+07
  3068.178  21.0  -7.552   0.248    1.24E+08
  3068.199  26.1  -7.447   0.226    9.66E+08
  3068.757  26.1  -7.896   0.239    3.65E+08
  3069.086  26.1  -7.505   0.285    1.10E+09
  3069.424  26.1  -7.535   0.284    1.00E+09
  3069.538  26.1  -7.535   0.287    1.00E+09
  3069.649  23.0  -7.776   0.255    1.88E+07
  3069.934  26.1  -7.534   0.288    9.57E+08
  3070.268  25.0  -7.771   0.254    1.99E+08
  3070.577  26.1  -7.892   0.256    3.93E+08
  3070.691  26.1  -7.891   0.232    3.84E+08
  3070.723  26.1  -7.433   0.221    8.48E+08
  3071.125  26.1  -7.418   0.234    7.15E+08
  3071.284  26.1  -7.439   0.232    8.77E+08
  3071.296  26.1  -7.436   0.224    7.79E+08
  3071.655  26.1  -7.893   0.238    4.00E+08
  3071.668  26.1  -7.427   0.228    9.02E+08
  3071.731  26.1  -7.541   0.291    8.67E+08
  3071.956  27.0  -7.712   0.261    1.57E+07
  3072.337  27.0  -7.659   0.280    1.59E+08
  3072.452  26.1  -7.446   0.227    9.58E+08
  3072.740  26.1  -7.505   0.285    1.06E+09
  3072.924  26.1  -7.446   0.227    9.58E+08
  3073.141  25.0  -7.770   0.254    1.98E+08
  3073.203  26.1  -7.530   0.287    1.08E+09
  3073.334  21.0  -7.554   0.248    1.24E+08
  3073.427  26.1  -7.438   0.227    1.08E+09
  3073.551  26.1  -7.514   0.288    1.08E+09
  3074.433  26.1  -7.555   0.288    1.12E+09
  3074.566  26.1  -7.435   0.224    9.10E+08
  3074.699  26.1  -7.433   0.223    8.33E+08
  3074.942  26.1  -7.893   0.238    4.00E+08
  3075.226  26.1  -7.889   0.234    3.99E+08
  3075.243  26.1  -7.555   0.287    1.10E+09
  3075.609  26.1  -7.423   0.220    7.44E+08
  3075.610  26.1  -7.438   0.285    7.44E+08
  3075.677  26.1  -7.539   0.287    1.05E+09
  3075.697  26.1  -7.536   0.287    1.01E+09
  3075.719  26.0  -7.518   0.293    4.44E+08
  3075.725  26.1  -7.439   0.280    9.19E+08
  3075.932  23.0  -7.563   0.247    1.07E+08
  3076.211  26.1  -7.509   0.294    1.16E+09
  3076.435  26.1  -7.423   0.228    7.14E+08
  3076.596  26.1  -7.542   0.293    1.07E+09
  3076.860  26.1  -7.428   0.226    7.08E+08
  3076.915  26.1  -7.433   0.226    8.13E+08
  3077.171  26.1  -7.879   0.259    3.62E+08
  3077.496  26.1  -7.573   0.288    1.18E+09
  3077.635  26.1  -7.924   0.218    5.41E+08
  3077.875  26.1  -7.748   0.210    3.96E+08
  3078.198  26.1  -7.771   0.190    2.92E+08
  3078.443  26.1  -7.798   0.208    3.02E+08
  3078.451  26.1  -7.521   0.290    7.71E+08
  3078.650  26.1  -7.536   0.287    9.89E+08
  3078.680  26.1  -7.429   0.229    7.14E+08
  3078.765  26.1  -7.536   0.285    9.89E+08
  3079.358  26.1  -7.895   0.241    3.86E+08
  3079.642  25.0  -7.770   0.254    1.98E+08
  3079.909  26.1  -7.399   0.280    8.58E+08
  3079.994  26.1  -7.681   0.224    3.85E+08
  3080.145  23.0  -7.781   0.255    1.91E+07
  3080.219  26.1  -7.427   0.227    9.12E+08
  3080.277  26.1  -7.535   0.290    7.77E+08
  3080.330  23.0  -7.566   0.246    9.71E+07
  3080.397  26.1  -7.682   0.224    3.85E+08
  3080.419  26.1  -7.879   0.258    3.62E+08
  3080.752  28.0  -7.744   0.245    1.18E+08
  3080.759  26.1  -7.572   0.294    1.21E+09
  3081.113  26.1  -7.510   0.293    1.17E+09
  3081.179  26.1  -7.561   0.285    9.89E+08
  3081.337  25.0  -7.771   0.254    1.99E+08
  3081.511  26.1  -7.543   0.287    1.06E+09
  3082.110  23.0  -7.532   0.281    4.86E+07
  3082.151  13.0  -7.380   0.292    1.16E+08
  3082.390  26.1  -7.524   0.289    9.57E+08
  3082.396  26.1  -7.560   0.283    1.16E+09
  3082.417  26.1  -7.433   0.222    8.47E+08
  3082.613  27.0  -7.689   0.275    1.50E+08
  3082.662  26.1  -7.895   0.242    3.86E+08
  3083.015  26.1  -7.802   0.221    2.94E+08
  3083.141  26.1  -7.681   0.218    5.12E+08
  3083.187  26.1  -7.373   0.295    7.89E+08
  3083.540  23.0  -7.561   0.248    1.28E+08
  3083.741  26.0  -7.513   0.292    4.46E+08
  3084.082  26.1  -7.556   0.280    1.08E+09
  3084.296  26.1  -7.526   0.288    5.74E+08
  3085.150  26.1  -7.523   0.283    9.82E+08
  3085.502  26.1  -7.511   0.286    9.82E+08
  3085.584  26.1  -7.561   0.284    1.02E+09
  3085.711  26.1  -7.510   0.285    1.08E+09
  3086.774  27.0  -7.653   0.279    1.75E+08
  3087.063  23.0  -7.567   0.245    1.21E+08
  3087.318  26.1  -7.561   0.284    1.16E+09
  3087.967  26.1  -7.554   0.289    9.80E+08
  3088.108  23.0  -7.565   0.246    1.90E+08
  3088.507  26.1  -7.458   0.281    9.28E+08
  3089.024  26.1  -7.535   0.294    1.04E+09
  3089.125  23.0  -7.566   0.246    9.71E+07
  3089.283  26.1  -7.556   0.288    1.05E+09
  3089.343  26.1  -7.530   0.287    1.08E+09
  3089.384  26.1  -7.869   0.309    4.57E+08
  3089.405  26.1  -7.509   0.290    1.03E+09
  3089.590  27.0  -7.674   0.277    1.39E+08
  3090.178  26.1  -7.550   0.287    1.03E+09
  3090.327  26.1  -7.568   0.286    1.16E+09
  3090.427  26.1  -7.465   0.274    9.33E+08
  3090.652  26.1  -7.543   0.282    1.13E+09
  3090.942  26.1  -7.554   0.292    9.58E+08
  3091.059  26.1  -7.555   0.292    9.58E+08
  3091.064  12.0  -6.878   0.309    7.34E+07
  3091.141  25.0  -7.461   0.226    6.63E+07
  3091.435  23.0  -7.775   0.255    1.88E+07
  3091.541  23.0  -7.778   0.255    1.90E+07
  3091.577  26.0  -7.510   0.291    4.47E+08
  3091.783  26.1  -7.523   0.283    9.73E+08
  3091.979  26.1  -7.683   0.219    4.30E+08
  3092.136  26.1  -7.511   0.286    9.73E+08
  3092.708  13.0  -7.380   0.292    1.16E+08
  3092.726  26.1  -7.534   0.289    9.91E+08
  3092.837  13.0  -7.380   0.292    1.16E+08
  3092.872  26.1  -7.534   0.285    9.59E+08
  3092.982  12.0  -6.878   0.309    7.34E+07
  3092.986  12.0  -6.878   0.309    7.34E+07
  3093.238  23.0  -7.781   0.255    1.91E+07
  3093.313  26.1  -7.439   0.228    1.86E+08
  3093.788  23.0  -7.563   0.248    1.07E+08
  3094.381  26.1  -7.567   0.286    1.16E+09
  3094.694  23.0  -7.569   0.245    1.88E+08
  3095.211  26.1  -7.399   0.285    8.19E+08
  3095.613  26.1  -7.543   0.282    1.13E+09
  3095.948  26.1  -7.373   0.294    7.79E+08
  3096.295  26.1  -7.798   0.210    3.02E+08
  3096.804  26.1  -7.557   0.295    1.16E+09
  3096.836  26.1  -7.436   0.227    5.32E+08
  3096.884  12.0  -6.878   0.309    7.34E+07
  3096.887  12.0  -6.878   0.309    7.34E+07
  3096.891  12.0  -6.878   0.309    7.34E+07
  3097.117  28.0  -7.773   0.251    1.44E+08
  3097.417  26.1  -7.793   0.194    3.91E+08
  3097.487  26.1  -7.492   0.286    5.75E+08
  3097.599  26.1  -7.889   0.228    2.73E+08
  3097.753  25.0  -7.742   0.246    8.94E+07
  3097.776  26.1  -7.882   0.226    2.67E+08
  3097.869  26.1  -7.513   0.288    1.14E+09
  3097.920  26.1  -7.440   0.226    9.24E+08
  3098.089  25.0  -7.555   0.254    1.16E+08
  3098.189  26.0  -7.778   0.253    1.37E+08
  3098.190  27.0  -7.664   0.278    1.65E+08
  3098.208  26.1  -7.561   0.293    1.15E+09
  3098.349  26.1  -7.532   0.286    9.89E+08
  3098.466  26.1  -7.533   0.290    9.89E+08
  3098.613  26.1  -7.683   0.224    3.91E+08
  3098.669  26.1  -7.395   0.284    9.70E+08
  3098.922  26.1  -7.458   0.280    9.29E+08
  3099.110  28.0  -7.773   0.251    1.63E+07
  3099.458  26.1  -7.680   0.218    5.12E+08
  3099.968  26.0  -7.535   0.292    4.51E+08
  3100.366  26.1  -7.566   0.286    1.07E+09
  3100.541  26.1  -7.548   0.288    9.76E+08
  3100.665  26.0  -7.526   0.292    4.45E+08
  3101.209  26.1  -7.491   0.282    5.29E+08
  3101.557  28.0  -7.758   0.246    1.20E+08
  3101.840  26.1  -7.894   0.256    4.32E+08
  3101.878  28.0  -7.723   0.245    7.12E+07
  3101.889  26.1  -7.793   0.195    3.93E+08
  3102.274  26.1  -7.509   0.291    1.00E+09
  3103.031  26.1  -7.511   0.286    9.77E+08
  3103.256  26.1  -7.716   0.318    5.24E+08
  3103.281  25.0  -7.582   0.257    1.27E+08
  3103.811  26.1  -7.883   0.224    3.99E+08
  3104.065  26.1  -7.683   0.224    3.91E+08
  3104.260  26.1  -7.537   0.283    1.05E+09
  3104.474  26.1  -7.683   0.224    3.91E+08
  3104.735  26.1  -7.883   0.224    6.36E+08
  3104.745  26.1  -7.495   0.285    6.36E+08
  3105.167  26.1  -7.890   0.266    4.34E+08
  3105.460  28.0  -7.761   0.252    1.82E+08
  3105.497  26.1  -7.444   0.222    9.09E+08
  3105.554  26.1  -7.890   0.266    4.34E+08
  3105.588  26.1  -7.506   0.286    1.11E+09
